Time,cX002,cX003,cX005,cX006,cX008,cX009,cX012,cX013,cX014,cX017,cX018,cX019
1337.506,0.36,0.42,0.45,0.07,0.24,-0.39,-0.55,-0.31,-0.54,0.84,0.1,-0.62
1337.541,0.37,0.4,0.45,0.05,0.24,-0.4,-0.55,-0.31,-0.56,0.83,0.1,-0.62
1337.576,0.37,0.4,0.45,0.05,0.24,-0.4,-0.55,-0.31,-0.56,0.83,0.1,-0.62
1337.611,0.37,0.39,0.45,0.03,0.23,-0.44,-0.55,-0.31,-0.59,0.83,0.1,-0.62
1337.646,0.37,0.37,0.45,0.02,0.23,-0.46,-0.55,-0.31,-0.61,0.83,0.1,-0.61
1337.681,0.37,0.37,0.45,0.02,0.23,-0.46,-0.55,-0.31,-0.61,0.83,0.1,-0.61
1337.716,0.37,0.37,0.45,-0.01,0.22,-0.5,-0.55,-0.31,-0.63,0.82,0.1,-0.61
1337.751,0.37,0.35,0.45,-0.03,0.22,-0.53,-0.55,-0.31,-0.66,0.82,0.1,-0.61
1337.786,0.37,0.35,0.45,-0.03,0.22,-0.53,-0.55,-0.31,-0.66,0.82,0.1,-0.61
1337.821,0.37,0.35,0.45,-0.04,0.22,-0.55,-0.55,-0.31,-0.68,0.82,0.1,-0.61
1337.856,0.37,0.34,0.45,-0.05,0.22,-0.57,-0.55,-0.31,-0.71,,0.1,-0.61
1337.891,0.37,0.34,0.45,-0.05,0.22,-0.57,-0.55,-0.31,-0.71,,0.1,-0.61
1337.926,0.37,0.32,0.47,-0.08,0.22,-0.58,-0.55,-0.31,-0.74,0.8,0.1,-0.6
1337.961,0.37,0.31,0.45,-0.09,0.22,-0.59,-0.55,-0.31,-0.78,0.78,0.1,-0.61
1337.996,0.37,0.28,0.45,-0.1,0.22,-0.59,-0.55,-0.31,-0.81,0.78,0.1,-0.62
1338.031,0.37,0.28,0.45,-0.1,0.22,-0.59,-0.55,-0.31,-0.81,0.78,0.1,-0.62
1338.066,0.37,0.27,0.45,-0.11,0.22,-0.61,-0.55,-0.31,-0.82,0.78,0.1,-0.61
1338.101,0.37,0.27,0.47,-0.13,0.22,-0.65,-0.55,-0.31,-0.84,0.78,0.1,-0.61
1338.136,0.37,0.27,0.47,-0.13,0.22,-0.65,-0.55,-0.31,-0.84,0.78,0.1,-0.61
1338.171,0.37,0.27,0.45,-0.13,0.23,-0.66,-0.55,-0.31,-0.84,0.77,0.1,-0.62
1338.206,0.37,0.27,0.47,-0.13,0.22,,-0.55,-0.31,-0.85,0.77,0.1,-0.62
1338.241,0.37,0.27,0.47,-0.13,0.22,,-0.55,-0.31,-0.85,0.77,0.1,-0.62
1338.276,0.37,0.27,0.45,-0.14,0.23,-0.69,-0.55,-0.31,-0.85,0.77,0.1,-0.61
1338.311,0.37,0.22,0.47,-0.16,0.23,-0.71,-0.55,-0.31,-0.85,0.77,0.1,-0.62
1338.346,0.37,0.22,0.47,-0.16,0.23,-0.71,-0.55,-0.31,-0.85,0.77,0.1,-0.62
1338.381,0.37,0.2,0.47,-0.19,0.23,,-0.55,-0.31,-0.86,0.77,0.1,-0.63
1338.416,0.37,0.2,0.47,-0.21,0.23,-0.74,-0.55,-0.31,-0.86,0.77,0.1,-0.65
1338.451,0.37,0.2,0.47,-0.21,0.23,-0.74,-0.55,-0.31,-0.86,0.77,0.1,-0.65
1338.486,0.37,0.18,0.45,-0.23,0.23,-0.77,-0.55,-0.31,-0.85,0.76,0.1,-0.66
1338.52,0.37,0.18,0.45,-0.24,0.23,-0.77,-0.55,-0.31,-0.85,0.76,0.1,-0.66
1338.555,0.37,0.18,0.45,-0.24,0.23,-0.77,-0.55,-0.31,-0.85,0.76,0.1,-0.66
1338.59,0.37,0.18,0.47,-0.25,0.22,-0.78,-0.55,-0.31,-0.83,0.76,0.1,-0.68
1338.625,0.37,0.17,0.45,-0.27,0.22,,-0.55,-0.31,-0.82,0.76,0.1,-0.69
1338.66,0.37,0.17,0.45,-0.27,0.22,,-0.55,-0.31,-0.82,0.76,0.1,-0.69
1338.695,0.37,0.14,0.47,-0.28,0.21,-0.79,-0.55,-0.31,-0.82,0.75,0.1,-0.69
1338.73,0.37,0.14,0.47,-0.29,0.21,-0.78,-0.55,-0.31,-0.82,0.75,0.11,-0.69
1338.765,0.37,0.14,0.47,-0.29,0.21,-0.78,-0.55,-0.31,-0.82,0.75,0.11,-0.69
1338.8,0.37,0.11,0.47,-0.3,0.2,-0.79,-0.55,-0.31,-0.82,0.74,0.1,-0.7
1338.835,0.36,0.09,0.45,-0.31,0.2,,-0.55,-0.31,-0.82,0.73,0.1,-0.71
1338.87,0.36,0.09,0.45,-0.31,0.2,,-0.55,-0.31,-0.82,0.73,0.1,-0.71
1338.905,0.37,0.08,0.47,-0.33,0.19,,-0.55,-0.31,-0.82,0.72,0.1,-0.72
1338.94,0.37,0.08,0.45,-0.35,0.2,,-0.55,-0.31,-0.82,0.71,0.1,-0.73
1338.975,0.37,0.08,0.45,-0.35,0.2,,-0.55,-0.31,-0.82,0.71,0.1,-0.73
1339.01,0.37,0.07,0.47,-0.34,0.2,,-0.55,-0.31,-0.81,0.7,0.1,-0.73
1339.045,0.37,0.06,0.45,-0.42,0.19,,-0.55,-0.31,-0.82,0.7,0.1,-0.74
1339.08,0.37,0.06,0.45,-0.42,0.19,,-0.55,-0.31,-0.82,0.7,0.1,-0.74
1339.115,0.37,0.05,0.45,-0.43,0.19,,-0.55,-0.31,-0.83,0.69,0.1,-0.74
1339.15,0.37,0.03,0.47,-0.45,0.19,-0.79,-0.55,-0.31,-0.85,0.68,0.1,-0.75
1339.185,0.37,0.03,0.47,-0.45,0.19,-0.79,-0.55,-0.31,-0.85,0.68,0.1,-0.75
1339.22,0.37,0.02,0.45,-0.46,0.17,-0.79,-0.55,-0.31,-0.86,0.66,0.1,-0.76
1339.255,0.37,-0.01,0.45,-0.48,0.16,-0.79,-0.55,-0.31,-0.85,0.65,0.1,-0.76
1339.29,0.37,-0.01,0.45,-0.48,0.16,-0.79,-0.55,-0.31,-0.85,0.65,0.1,-0.76
1339.325,0.37,-0.03,0.45,-0.48,0.15,-0.79,-0.55,-0.31,-0.85,0.63,0.1,-0.76
1339.36,0.37,-0.05,0.45,-0.5,0.15,-0.79,-0.55,-0.31,-0.84,0.62,0.1,-0.78
1339.395,0.37,-0.05,0.45,-0.5,0.15,-0.79,-0.55,-0.31,-0.84,0.62,0.1,-0.78
1339.43,0.37,-0.08,0.45,-0.5,0.14,-0.79,-0.55,-0.31,-0.83,0.61,0.1,-0.78
1339.465,0.37,-0.1,0.45,-0.51,0.12,,-0.55,-0.31,-0.81,0.61,0.1,-0.79
1339.5,0.37,-0.1,0.45,-0.51,0.12,,-0.55,-0.31,-0.81,0.61,0.1,-0.79
1339.535,0.37,-0.12,0.45,-0.52,0.1,,-0.55,-0.31,-0.8,0.61,0.1,-0.8
1339.57,0.37,-0.13,0.45,-0.53,0.09,,-0.55,-0.31,-0.79,0.59,0.1,-0.81
1339.605,0.37,-0.13,0.45,-0.53,0.09,,-0.55,-0.31,-0.79,0.59,0.1,-0.81
1339.64,0.37,-0.15,0.45,-0.53,0.09,,-0.55,-0.31,-0.77,0.58,0.1,-0.82
1339.675,0.37,-0.17,0.45,-0.54,0.08,-0.79,-0.55,-0.31,-0.76,0.56,0.1,-0.83
1339.71,0.37,-0.17,0.45,-0.54,0.08,-0.79,-0.55,-0.31,-0.76,0.56,0.1,-0.83
1339.745,0.37,-0.18,0.45,-0.56,0.07,,-0.55,-0.31,-0.73,0.55,0.11,-0.83
1339.78,0.37,-0.2,0.45,-0.58,0.05,,-0.55,-0.31,-0.72,0.54,0.11,-0.82
1339.815,0.37,-0.2,0.45,-0.58,0.05,,-0.55,-0.31,-0.72,0.54,0.11,-0.82
1339.85,0.37,-0.24,0.45,-0.59,0.01,,-0.55,-0.31,-0.72,0.53,0.11,-0.83
1339.885,0.37,-0.25,0.45,-0.58,,-0.79,-0.55,-0.31,-0.71,0.53,0.11,-0.83
1339.92,0.37,-0.25,0.45,-0.58,,-0.79,-0.55,-0.31,-0.71,0.53,0.11,-0.83
1339.955,0.37,-0.27,0.45,-0.59,-0.02,-0.79,-0.55,-0.31,-0.7,0.53,0.11,-0.82
1339.99,0.37,-0.29,0.45,-0.59,-0.05,-0.79,-0.55,-0.31,-0.69,0.53,0.11,-0.81
1340.025,0.37,-0.29,0.45,-0.59,-0.05,-0.79,-0.55,-0.31,-0.69,0.53,0.11,-0.81
1340.06,0.37,-0.3,0.44,-0.59,-0.06,-0.79,-0.55,-0.31,-0.68,0.53,0.11,-0.81
1340.095,0.37,-0.31,0.44,-0.59,-0.07,-0.79,-0.55,-0.31,-0.66,0.52,0.11,-0.77
1340.13,0.37,-0.31,0.44,-0.59,-0.07,-0.79,-0.55,-0.31,-0.66,0.52,0.11,-0.77
1340.165,0.37,-0.31,0.44,-0.59,-0.08,-0.79,-0.55,-0.31,-0.63,0.51,0.11,-0.77
1340.2,0.37,-0.33,0.44,-0.6,-0.09,-0.78,-0.55,-0.31,-0.6,0.5,0.11,-0.76
1340.236,0.37,-0.33,0.44,-0.6,-0.09,-0.78,-0.55,-0.31,-0.6,0.5,0.11,-0.76
1340.27,0.37,-0.35,0.44,-0.61,-0.11,-0.78,-0.55,-0.31,-0.57,0.5,0.11,-0.76
1340.305,0.37,-0.35,0.44,-0.61,-0.11,-0.78,-0.55,-0.31,-0.57,0.5,0.11,-0.76
1340.34,0.37,-0.37,0.44,-0.62,-0.13,-0.78,-0.55,-0.31,-0.55,0.46,0.11,-0.75
1340.375,0.37,-0.4,0.44,-0.64,-0.14,-0.78,-0.55,-0.31,-0.53,0.46,0.11,-0.75
1340.41,0.37,-0.4,0.44,-0.64,-0.14,-0.78,-0.55,-0.31,-0.53,0.46,0.11,-0.75
1340.445,0.37,-0.4,0.44,-0.64,-0.15,-0.78,-0.55,-0.31,-0.53,0.46,0.12,-0.75
1340.48,0.37,-0.43,0.45,-0.64,-0.17,-0.79,-0.55,-0.31,-0.51,0.44,0.13,-0.75
1340.515,0.37,-0.45,0.45,-0.67,-0.18,-0.79,-0.55,-0.31,-0.48,0.44,0.13,-0.75
1340.55,0.37,-0.45,0.45,-0.67,-0.18,-0.79,-0.55,-0.31,-0.48,0.44,0.13,-0.75
1340.585,0.37,-0.46,0.45,-0.69,-0.18,-0.79,-0.55,-0.31,-0.44,0.44,0.13,-0.75
1340.62,0.37,-0.44,0.44,-0.71,-0.18,-0.79,-0.55,-0.31,-0.41,0.44,0.13,-0.74
1340.655,0.37,-0.44,0.44,-0.71,-0.18,-0.79,-0.55,-0.31,-0.41,0.44,0.13,-0.74
1340.69,0.37,-0.47,0.44,-0.72,-0.18,-0.79,-0.55,-0.31,-0.37,0.45,0.14,-0.74
1340.725,0.37,-0.47,0.44,-0.73,-0.18,-0.79,-0.55,-0.31,-0.35,0.44,0.13,-0.73
1340.76,0.37,-0.47,0.44,-0.73,-0.18,-0.79,-0.55,-0.31,-0.35,0.44,0.13,-0.73
1340.795,0.37,-0.46,0.45,-0.73,-0.19,-0.79,-0.55,-0.31,-0.34,0.44,0.14,-0.73
1340.83,0.37,-0.45,0.45,-0.74,-0.19,-0.79,-0.55,-0.31,-0.33,0.44,0.14,-0.73
1340.865,0.37,-0.45,0.45,-0.74,-0.19,-0.79,-0.55,-0.31,-0.33,0.44,0.14,-0.73
1340.9,0.37,-0.49,0.45,-0.75,-0.21,,-0.55,-0.31,-0.31,0.45,0.14,-0.72
1340.935,0.37,-0.51,0.45,-0.78,-0.21,-0.8,-0.55,-0.31,-0.28,0.44,0.14,-0.72
1340.97,0.37,-0.51,0.45,-0.78,-0.21,-0.8,-0.55,-0.31,-0.28,0.44,0.14,-0.72
1341.005,0.37,-0.53,0.45,-0.79,-0.22,,-0.55,-0.31,-0.26,0.45,0.14,-0.71
1341.04,0.37,-0.55,0.45,-0.79,-0.23,,-0.55,-0.31,-0.23,0.44,0.14,-0.71
1341.075,0.37,-0.55,0.45,-0.79,-0.23,,-0.55,-0.31,-0.23,0.44,0.14,-0.71
1341.11,0.37,-0.56,0.45,-0.8,-0.24,,-0.55,-0.31,-0.21,0.44,0.14,-0.71
1341.145,0.37,-0.58,0.45,-0.8,-0.24,,-0.55,-0.31,-0.2,0.45,0.14,-0.71
1341.18,0.37,-0.58,0.45,-0.8,-0.24,,-0.55,-0.31,-0.2,0.45,0.14,-0.71
1341.215,0.37,-0.59,0.45,-0.81,-0.25,,-0.55,-0.31,-0.16,0.45,0.14,-0.7
1341.25,0.37,-0.6,0.45,-0.82,-0.25,,-0.55,-0.31,-0.15,0.44,0.14,-0.7
1341.285,0.37,-0.6,0.45,-0.82,-0.25,,-0.55,-0.31,-0.15,0.44,0.14,-0.7
1341.32,0.37,-0.62,0.45,-0.82,-0.26,,-0.55,-0.31,-0.12,0.44,0.14,-0.69
1341.355,0.37,-0.63,0.45,-0.82,-0.27,,-0.55,-0.31,-0.07,0.44,0.14,-0.69
1341.39,0.37,-0.63,0.45,-0.82,-0.27,,-0.55,-0.31,-0.07,0.44,0.14,-0.69
1341.425,0.37,-0.65,0.45,-0.83,-0.27,,-0.55,-0.31,-0.05,0.45,0.14,-0.69
1341.46,0.37,-0.67,0.45,-0.82,-0.27,,-0.55,-0.31,-0.05,0.45,0.14,-0.68
1341.495,0.37,-0.67,0.45,-0.82,-0.27,,-0.55,-0.31,-0.05,0.45,0.14,-0.68
1341.53,0.37,-0.66,0.45,-0.83,-0.28,,-0.55,-0.31,-0.04,0.44,0.14,-0.69
1341.565,0.37,-0.66,0.45,-0.83,-0.29,,-0.55,-0.31,-0.03,0.43,0.14,-0.69
1341.6,0.37,-0.66,0.45,-0.83,-0.29,,-0.55,-0.31,-0.03,0.43,0.14,-0.69
1341.635,0.37,-0.66,0.45,-0.83,-0.3,,-0.55,-0.31,-0.01,0.44,0.15,-0.69
1341.67,0.37,-0.66,0.45,-0.83,-0.32,,-0.55,-0.31,0.01,0.44,0.15,-0.69
1341.705,0.37,-0.66,0.45,-0.83,-0.32,,-0.55,-0.31,0.01,0.44,0.15,-0.69
1341.74,0.37,-0.68,0.45,-0.81,-0.33,-0.79,-0.55,-0.31,0.03,0.44,0.15,-0.69
1341.775,0.37,-0.69,0.45,-0.81,-0.35,-0.79,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.81,0.37,-0.69,0.45,-0.81,-0.35,-0.79,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.845,0.37,-0.71,0.45,-0.81,-0.39,-0.79,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.88,0.37,-0.73,0.45,-0.82,-0.41,-0.78,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.915,0.37,-0.73,0.45,-0.82,-0.41,-0.78,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.95,0.37,-0.74,0.45,-0.83,-0.41,-0.78,-0.55,-0.31,0.04,0.44,0.15,-0.69
1341.985,0.37,-0.73,0.45,-0.82,-0.41,-0.78,-0.55,-0.31,0.04,0.45,0.15,-0.69
1342.02,0.37,-0.73,0.45,-0.82,-0.41,-0.78,-0.55,-0.31,0.04,0.45,0.15,-0.69
1342.055,0.37,-0.73,0.45,-0.82,-0.4,-0.78,-0.55,-0.31,0.04,0.43,0.16,-0.69
1342.09,0.37,-0.72,0.45,-0.82,-0.4,-0.75,-0.55,-0.31,0.05,0.44,0.16,-0.69
1342.125,0.37,-0.72,0.45,-0.82,-0.4,-0.75,-0.55,-0.31,0.05,0.44,0.16,-0.69
1342.16,0.37,-0.71,0.45,-0.82,-0.4,-0.74,-0.55,-0.31,0.05,0.44,0.16,-0.69
1342.195,0.37,-0.7,0.45,-0.82,-0.4,-0.71,-0.55,-0.31,0.08,0.44,0.16,-0.69
1342.23,0.37,-0.7,0.45,-0.82,-0.4,-0.71,-0.55,-0.31,0.08,0.44,0.16,-0.69
1342.265,0.37,-0.7,0.45,-0.83,-0.41,-0.69,-0.55,-0.31,0.1,0.44,0.16,-0.69
1342.3,0.37,-0.69,0.45,-0.82,-0.43,-0.67,-0.55,-0.31,0.11,0.44,0.16,-0.69
1342.335,0.37,-0.69,0.45,-0.82,-0.43,-0.67,-0.55,-0.31,0.11,0.44,0.16,-0.69
1342.37,0.37,-0.68,0.45,-0.83,-0.46,-0.65,-0.55,-0.31,0.13,0.45,0.16,-0.69
1342.405,0.37,-0.67,0.45,-0.81,-0.47,-0.62,-0.55,-0.31,0.16,0.44,0.16,-0.69
1342.44,0.37,-0.67,0.45,-0.81,-0.47,-0.62,-0.55,-0.31,0.16,0.44,0.16,-0.69
1342.475,0.37,-0.65,0.45,-0.81,-0.48,-0.58,-0.55,-0.31,0.18,0.44,0.16,-0.69
1342.51,0.37,-0.65,0.45,-0.81,-0.49,-0.56,-0.55,-0.31,0.2,0.44,0.16,-0.69
1342.545,0.37,-0.65,0.45,-0.81,-0.49,-0.56,-0.55,-0.31,0.2,0.44,0.16,-0.69
1342.58,0.37,-0.64,0.45,-0.8,-0.5,-0.55,-0.55,-0.31,0.22,0.44,0.16,-0.69
1342.615,0.37,-0.63,0.45,-0.79,-0.52,-0.54,-0.55,-0.31,0.23,0.45,0.16,-0.69
1342.65,0.37,-0.63,0.45,-0.79,-0.52,-0.54,-0.55,-0.31,0.23,0.45,0.16,-0.69
1342.685,0.37,-0.61,0.45,-0.79,-0.53,-0.53,-0.55,-0.31,0.25,0.45,0.16,-0.69
1342.72,0.37,-0.59,0.45,-0.79,-0.55,-0.52,-0.55,-0.31,0.26,0.45,0.16,-0.69
1342.755,0.37,-0.59,0.45,-0.79,-0.55,-0.52,-0.55,-0.31,0.26,0.45,0.16,-0.69
1342.79,0.37,-0.58,0.45,-0.78,-0.56,-0.5,-0.55,-0.31,0.27,0.45,0.16,-0.7
1342.825,0.37,-0.57,0.45,-0.76,-0.57,-0.47,-0.55,-0.31,0.28,0.45,0.16,-0.69
1342.86,0.37,-0.57,0.45,-0.76,-0.57,-0.47,-0.55,-0.31,0.28,0.45,0.16,-0.69
1342.895,0.37,-0.56,0.45,-0.75,-0.58,-0.46,-0.55,-0.31,0.28,0.44,0.17,-0.7
1342.93,0.37,-0.54,0.45,-0.74,-0.6,-0.44,-0.55,-0.3,0.28,0.45,0.17,-0.69
1342.965,0.37,-0.54,0.45,-0.74,-0.6,-0.44,-0.55,-0.3,0.28,0.45,0.17,-0.69
1343.0,0.37,-0.53,0.45,-0.74,-0.61,-0.4,-0.55,-0.31,0.29,0.45,0.16,-0.69
1343.035,0.37,-0.51,0.45,-0.73,-0.62,-0.36,-0.55,-0.31,0.3,0.45,0.17,-0.7
1343.07,0.37,-0.51,0.45,-0.73,-0.62,-0.36,-0.55,-0.31,0.3,0.45,0.17,-0.7
1343.105,0.37,-0.49,0.45,-0.73,-0.65,-0.33,-0.55,-0.3,0.31,0.44,0.17,-0.7
1343.14,0.37,-0.45,0.45,-0.73,-0.66,-0.3,-0.55,-0.3,0.3,0.45,0.17,-0.7
1343.175,0.37,-0.45,0.45,-0.73,-0.66,-0.3,-0.55,-0.3,0.3,0.45,0.17,-0.7
1343.21,0.37,-0.41,0.45,-0.72,-0.67,-0.27,-0.55,-0.3,0.3,0.45,0.17,-0.7
1343.245,0.37,-0.38,0.45,-0.72,-0.67,-0.24,-0.55,-0.3,0.31,0.44,0.17,-0.7
1343.28,0.37,-0.38,0.45,-0.72,-0.67,-0.24,-0.55,-0.3,0.31,0.44,0.17,-0.7
1343.315,0.37,-0.37,0.45,-0.72,-0.68,-0.24,-0.55,-0.3,0.31,0.45,0.17,-0.69
1343.35,0.37,-0.35,0.45,-0.72,-0.69,-0.2,-0.55,-0.3,0.31,0.44,0.17,-0.69
1343.385,0.37,-0.35,0.45,-0.72,-0.69,-0.2,-0.55,-0.3,0.31,0.44,0.17,-0.69
1343.42,0.37,-0.33,0.45,-0.72,-0.7,-0.17,-0.55,-0.31,0.31,0.46,0.17,-0.69
1343.455,0.37,-0.31,0.45,-0.73,-0.72,-0.16,-0.55,-0.32,0.32,0.45,0.17,-0.69
1343.49,0.36,-0.29,0.45,-0.74,-0.73,-0.14,-0.55,-0.32,0.33,0.45,0.17,-0.69
1343.525,0.36,-0.29,0.45,-0.74,-0.73,-0.14,-0.55,-0.32,0.33,0.45,0.17,-0.69
1343.56,0.37,-0.27,0.45,-0.74,-0.75,-0.11,-0.55,-0.33,0.35,0.45,0.17,-0.69
1343.595,0.37,-0.25,0.45,-0.78,-0.76,-0.08,-0.55,-0.35,0.38,0.45,0.17,-0.69
1343.63,0.37,-0.25,0.45,-0.78,-0.76,-0.08,-0.55,-0.35,0.38,0.45,0.17,-0.69
1343.665,0.37,-0.24,0.45,-0.78,-0.77,-0.06,-0.55,-0.35,0.39,0.45,0.17,-0.69
1343.7,0.37,-0.22,0.45,-0.78,-0.78,-0.04,-0.55,-0.36,0.41,0.45,0.17,-0.69
1343.735,0.37,-0.22,0.45,-0.78,-0.78,-0.04,-0.55,-0.36,0.41,0.45,0.17,-0.69
1343.77,0.37,-0.19,0.45,-0.78,-0.79,-0.03,-0.55,-0.37,0.43,0.44,0.17,-0.69
1343.805,0.37,-0.17,0.45,-0.79,-0.79,-0.02,-0.55,-0.41,0.45,0.44,0.17,-0.69
1343.84,0.37,-0.17,0.45,-0.79,-0.79,-0.02,-0.55,-0.41,0.45,0.44,0.17,-0.69
1343.875,0.37,-0.14,0.45,-0.8,-0.79,,-0.55,-0.43,0.47,0.44,0.17,-0.69
1343.91,0.37,-0.13,0.46,-0.81,-0.79,0.02,-0.55,-0.42,0.49,0.43,0.18,-0.69
1343.945,0.37,-0.13,0.46,-0.81,-0.79,0.02,-0.55,-0.42,0.49,0.43,0.18,-0.69
1343.98,0.37,-0.11,0.45,-0.81,-0.8,0.05,-0.55,-0.42,0.51,0.44,0.17,-0.7
1344.015,0.37,-0.09,0.45,-0.82,-0.79,0.05,-0.55,-0.43,0.51,0.44,0.18,-0.69
1344.05,0.37,-0.09,0.45,-0.82,-0.79,0.05,-0.55,-0.43,0.51,0.44,0.18,-0.69
1344.085,0.37,-0.07,0.45,-0.82,-0.79,0.04,-0.55,-0.44,0.53,0.44,0.18,-0.7
1344.12,0.37,-0.03,0.45,-0.82,-0.79,0.05,-0.55,-0.45,0.53,0.44,0.2,-0.69
1344.155,0.37,-0.03,0.45,-0.82,-0.79,0.05,-0.55,-0.45,0.53,0.44,0.2,-0.69
1344.19,0.37,0.01,0.45,-0.82,-0.79,0.05,-0.55,-0.45,0.53,0.44,0.2,-0.69
1344.225,0.37,0.01,0.45,-0.82,-0.79,0.05,-0.55,-0.45,0.53,0.44,0.2,-0.69
1344.26,0.37,0.04,0.45,-0.82,-0.79,0.05,-0.55,-0.45,0.53,0.44,0.21,-0.69
1344.295,0.37,0.05,0.45,-0.81,-0.8,0.05,-0.55,-0.46,0.52,0.44,0.21,-0.69
1344.33,0.37,0.05,0.45,-0.81,-0.8,0.05,-0.55,-0.46,0.52,0.44,0.21,-0.69
1344.365,0.37,0.06,0.45,-0.81,-0.79,0.05,-0.55,-0.46,0.5,0.44,0.21,-0.69
1344.4,0.37,0.07,0.45,-0.81,-0.79,0.05,-0.55,-0.47,0.5,0.44,0.21,-0.68
1344.435,0.37,0.07,0.45,-0.81,-0.79,0.05,-0.55,-0.47,0.5,0.44,0.21,-0.68
1344.47,0.37,0.07,0.45,-0.82,-0.79,0.05,-0.55,-0.49,0.49,0.44,0.22,-0.68
1344.505,0.37,0.05,0.45,-0.83,-0.79,0.05,-0.55,-0.49,0.49,0.44,0.21,-0.67
1344.54,0.37,0.05,0.45,-0.83,-0.79,0.05,-0.55,-0.49,0.49,0.44,0.21,-0.67
1344.575,0.36,0.05,0.45,-0.82,-0.78,0.05,-0.55,-0.49,0.49,0.44,0.21,-0.66
1344.61,0.37,0.05,0.45,-0.83,-0.76,0.05,-0.55,-0.49,0.48,0.44,0.22,-0.65
1344.645,0.37,0.05,0.45,-0.83,-0.76,0.05,-0.55,-0.49,0.48,0.44,0.22,-0.65
1344.68,0.37,0.05,0.45,-0.83,-0.76,0.05,-0.55,-0.5,0.5,0.43,0.22,-0.65
1344.715,0.37,0.07,0.45,-0.83,-0.75,0.05,-0.55,-0.52,0.53,0.45,0.22,-0.64
1344.75,0.37,0.07,0.45,-0.83,-0.75,0.05,-0.55,-0.52,0.53,0.45,0.22,-0.64
1344.785,0.37,0.09,0.45,-0.84,-0.74,0.04,-0.55,-0.53,0.55,0.44,0.22,-0.64
1344.82,0.37,0.1,0.45,-0.84,-0.75,0.05,-0.55,-0.53,0.56,0.44,0.22,-0.63
1344.855,0.37,0.1,0.45,-0.84,-0.75,0.05,-0.55,-0.53,0.56,0.44,0.22,-0.63
1344.89,0.37,0.11,0.45,-0.84,-0.74,0.05,-0.55,-0.53,0.59,0.44,0.22,-0.62
1344.925,0.37,0.13,0.45,-0.84,-0.74,0.04,-0.55,-0.54,0.61,0.44,0.22,-0.62
1344.96,0.37,0.13,0.45,-0.84,-0.74,0.04,-0.55,-0.54,0.61,0.44,0.22,-0.62
1344.995,0.37,0.17,0.45,-0.84,-0.75,0.04,-0.55,-0.56,0.62,0.44,0.22,-0.61
1345.03,0.37,0.17,0.45,-0.84,-0.75,0.04,-0.55,-0.56,0.62,0.44,0.22,-0.61
1345.065,0.37,0.18,0.45,,-0.75,0.05,-0.55,-0.57,0.63,0.44,0.22,-0.61
1345.1,0.37,0.21,0.45,-0.84,-0.75,0.06,-0.55,-0.58,0.63,0.44,0.22,-0.6
1345.135,0.37,0.21,0.45,-0.84,-0.75,0.06,-0.55,-0.58,0.63,0.44,0.22,-0.6
1345.17,0.37,0.27,0.46,-0.83,-0.74,0.07,-0.55,-0.6,0.62,0.44,0.23,-0.59
1345.205,0.37,0.3,0.45,-0.83,-0.73,0.07,-0.55,-0.61,0.62,0.44,0.23,-0.59
1345.24,0.37,0.3,0.45,-0.83,-0.73,0.07,-0.55,-0.61,0.62,0.44,0.23,-0.59
1345.275,0.37,0.31,0.45,-0.83,-0.72,0.07,-0.55,-0.62,0.6,0.44,0.23,-0.58
1345.31,0.37,0.33,0.45,-0.83,-0.71,0.07,-0.55,-0.63,0.6,0.44,0.23,-0.59
1345.345,0.37,0.33,0.45,-0.83,-0.71,0.07,-0.55,-0.63,0.6,0.44,0.23,-0.59
1345.38,0.37,0.33,0.45,-0.83,-0.71,0.07,-0.55,-0.63,0.61,0.44,0.23,-0.57
1345.415,0.37,0.34,0.45,-0.84,-0.7,0.07,-0.55,-0.63,0.62,0.44,0.23,-0.56
1345.45,0.37,0.34,0.45,-0.84,-0.7,0.07,-0.55,-0.63,0.62,0.44,0.23,-0.56
1345.485,0.37,0.34,0.45,-0.84,-0.69,0.08,-0.55,-0.64,0.63,0.43,0.23,-0.55
1345.52,0.37,0.33,0.45,-0.84,-0.69,0.1,-0.55,-0.64,0.62,0.45,0.23,-0.55
1345.555,0.37,0.33,0.45,-0.84,-0.69,0.1,-0.55,-0.64,0.62,0.45,0.23,-0.55
1345.59,0.37,0.31,0.45,-0.84,-0.68,0.11,-0.55,-0.65,0.62,0.44,0.23,-0.54
1345.625,0.37,0.31,0.45,-0.84,-0.67,,-0.55,-0.67,0.62,0.45,0.23,-0.54
1345.66,0.37,0.3,0.45,-0.84,-0.66,,-0.55,-0.68,0.62,0.44,0.23,-0.53
1345.695,0.37,0.3,0.45,-0.84,-0.66,,-0.55,-0.68,0.62,0.44,0.23,-0.53
1345.73,0.37,0.3,0.45,-0.83,-0.66,,-0.55,-0.68,0.62,0.43,0.23,-0.53
1345.765,0.37,0.29,0.45,-0.83,-0.65,0.1,-0.55,-0.69,0.63,0.45,0.23,-0.53
